category,price,quantity,payment_method,device_type,channel,order_year,order_month,order_day,order_dayofweek,order_hour,shipping_year,shipping_month,shipping_day,shipping_time,cluster
Books,157.42,1,PayPal,Mobile,Email,2025,2,9,6,14,2025,2,13,4,2
Clothing,488.35,2,Apple Pay,Mobile,Organic,2025,2,9,6,14,2025,2,12,3,2
Home,272.58,1,PayPal,Tablet,Organic,2025,2,9,6,14,2025,2,16,7,2
Electronics,222.95,1,Debit Card,Desktop,Social,2025,2,9,6,14,2025,2,15,6,2
Electronics,359.87,2,PayPal,Mobile,Organic,2025,2,9,6,14,2025,2,16,7,2
Books,485.79,2,PayPal,Mobile,Social,2025,2,9,6,14,2025,2,10,1,2
Home,332.82,3,Google Pay,Desktop,Paid Search,2025,2,9,6,14,2025,2,13,4,2
Books,160.72,3,PayPal,Mobile,Social,2025,2,9,6,14,2025,2,13,4,2
Clothing,368.59,2,Google Pay,Tablet,Organic,2025,2,9,6,14,2025,2,10,1,2
Home,234.68,2,Apple Pay,Mobile,Social,2025,2,9,6,14,2025,2,14,5,2
Home,439.76,2,Apple Pay,Desktop,Social,2025,2,9,6,14,2025,2,14,5,2
Beauty,121.28,1,Credit Card,Mobile,Social,2025,2,9,6,14,2025,2,16,7,2
Toys,293.26,4,Apple Pay,Tablet,Organic,2025,2,9,6,14,2025,2,16,7,2
Home,126.0,5,PayPal,Tablet,Social,2025,2,9,6,14,2025,2,15,6,2
Home,189.86,3,Apple Pay,Tablet,Paid Search,2025,2,9,6,14,2025,2,16,7,2
Beauty,492.69,4,Google Pay,Desktop,Paid Search,2025,2,10,0,14,2025,2,11,1,2
Home,148.18,2,Debit Card,Desktop,Social,2025,2,10,0,14,2025,2,17,7,2
Clothing,19.4,3,Credit Card,Desktop,Social,2025,2,10,0,14,2025,2,12,2,2
Toys,384.85,3,Credit Card,Desktop,Social,2025,2,10,0,14,2025,2,16,6,2
Electronics,267.0,1,Credit Card,Tablet,Email,2025,2,10,0,14,2025,2,17,7,2
Home,259.8,3,Debit Card,Desktop,Organic,2025,2,10,0,14,2025,2,16,6,2
Toys,276.15,1,Credit Card,Mobile,Organic,2025,2,10,0,14,2025,2,11,1,2
Home,8.33,1,Apple Pay,Mobile,Paid Search,2025,2,10,0,14,2025,2,15,5,2
Home,487.23,4,Google Pay,Desktop,Organic,2025,2,10,0,14,2025,2,13,3,2
Toys,418.48,4,Credit Card,Desktop,Social,2025,2,10,0,14,2025,2,12,2,2
Home,226.58,2,Google Pay,Desktop,Social,2025,2,10,0,14,2025,2,14,4,2
Electronics,261.67,2,Debit Card,Desktop,Social,2025,2,10,0,14,2025,2,14,4,2
Electronics,172.99,5,Google Pay,Mobile,Email,2025,2,10,0,14,2025,2,17,7,2
Clothing,318.41,3,Credit Card,Desktop,Email,2025,2,10,0,14,2025,2,14,4,2
Toys,55.9,3,Google Pay,Desktop,Organic,2025,2,10,0,14,2025,2,15,5,2
Clothing,446.25,2,Google Pay,Mobile,Email,2025,2,10,0,14,2025,2,11,1,2
Books,440.43,2,Apple Pay,Tablet,Email,2025,2,10,0,14,2025,2,13,3,2
Home,179.12,2,Google Pay,Tablet,Email,2025,2,10,0,14,2025,2,12,2,2
Home,85.31,1,Apple Pay,Desktop,Organic,2025,2,10,0,14,2025,2,15,5,2
Home,428.21,1,Debit Card,Mobile,Email,2025,2,10,0,14,2025,2,12,2,2
Books,35.37,1,PayPal,Mobile,Email,2025,2,10,0,14,2025,2,11,1,2
Books,439.55,1,Debit Card,Mobile,Email,2025,2,10,0,14,2025,2,12,2,2
Electronics,112.39,1,PayPal,Desktop,Social,2025,2,10,0,14,2025,2,15,5,2
Electronics,39.33,4,Credit Card,Desktop,Social,2025,2,10,0,14,2025,2,12,2,2
Home,119.32,1,PayPal,Desktop,Email,2025,2,10,0,14,2025,2,11,1,2
Clothing,102.5,1,Google Pay,Tablet,Organic,2025,2,10,0,14,2025,2,12,2,2
Toys,198.41,2,Debit Card,Mobile,Social,2025,2,10,0,14,2025,2,13,3,2
Beauty,61.63,3,Apple Pay,Mobile,Email,2025,2,10,0,14,2025,2,15,5,2
Electronics,319.26,5,PayPal,Tablet,Paid Search,2025,2,10,0,14,2025,2,14,4,2
Clothing,470.46,3,Debit Card,Mobile,Paid Search,2025,2,11,1,14,2025,2,12,1,2
Toys,448.71,3,Debit Card,Mobile,Organic,2025,2,11,1,14,2025,2,16,5,2
Home,367.39,2,Apple Pay,Tablet,Organic,2025,2,11,1,14,2025,2,18,7,2
Beauty,98.16,1,Debit Card,Desktop,Organic,2025,2,11,1,14,2025,2,14,3,2
Home,161.97,1,Debit Card,Desktop,Email,2025,2,11,1,14,2025,2,16,5,2
Clothing,198.56,2,Debit Card,Tablet,Organic,2025,2,11,1,14,2025,2,17,6,2
Toys,277.08,1,Credit Card,Desktop,Social,2025,2,11,1,14,2025,2,16,5,2
Clothing,226.91,1,Google Pay,Mobile,Email,2025,2,11,1,14,2025,2,13,2,2
Home,428.69,1,Google Pay,Desktop,Email,2025,2,11,1,14,2025,2,14,3,2
Beauty,75.81,4,Credit Card,Tablet,Paid Search,2025,2,11,1,14,2025,2,13,2,2
Clothing,50.05,1,Credit Card,Desktop,Organic,2025,2,11,1,14,2025,2,16,5,2
Beauty,296.76,3,PayPal,Tablet,Email,2025,2,11,1,14,2025,2,17,6,2
Books,271.92,3,Google Pay,Desktop,Email,2025,2,11,1,14,2025,2,18,7,2
Clothing,430.99,1,Credit Card,Mobile,Social,2025,2,11,1,14,2025,2,15,4,2
Electronics,259.27,1,PayPal,Desktop,Email,2025,2,11,1,14,2025,2,17,6,2
Books,39.66,3,Credit Card,Desktop,Email,2025,2,11,1,14,2025,2,15,4,2
Clothing,375.8,2,Google Pay,Desktop,Paid Search,2025,2,11,1,14,2025,2,14,3,2
Books,101.38,3,Debit Card,Desktop,Organic,2025,2,11,1,14,2025,2,14,3,2
Beauty,326.69,1,PayPal,Mobile,Social,2025,2,11,1,14,2025,2,15,4,2
Books,309.8,1,Credit Card,Tablet,Paid Search,2025,2,11,1,14,2025,2,18,7,2
Toys,286.4,3,Credit Card,Tablet,Email,2025,2,11,1,14,2025,2,12,1,2
Electronics,495.08,2,Apple Pay,Desktop,Social,2025,2,11,1,14,2025,2,17,6,2
Clothing,180.45,1,Apple Pay,Desktop,Email,2025,2,11,1,14,2025,2,12,1,2
Electronics,255.01,2,PayPal,Desktop,Paid Search,2025,2,11,1,14,2025,2,14,3,2
Beauty,267.58,3,Apple Pay,Tablet,Social,2025,2,12,2,14,2025,2,14,2,2
Electronics,94.26,2,Debit Card,Desktop,Social,2025,2,12,2,14,2025,2,15,3,2
Electronics,91.2,1,Apple Pay,Desktop,Organic,2025,2,12,2,14,2025,2,15,3,2
Electronics,253.44,2,Google Pay,Mobile,Organic,2025,2,12,2,14,2025,2,19,7,2
Electronics,461.37,4,Apple Pay,Desktop,Paid Search,2025,2,12,2,14,2025,2,14,2,2
Electronics,419.86,1,PayPal,Mobile,Paid Search,2025,2,12,2,14,2025,2,13,1,2
Beauty,258.17,2,Credit Card,Mobile,Paid Search,2025,2,12,2,14,2025,2,16,4,2
Books,445.67,3,Credit Card,Desktop,Social,2025,2,12,2,14,2025,2,15,3,2
Home,282.92,2,Apple Pay,Desktop,Social,2025,2,12,2,14,2025,2,17,5,2
Books,69.37,4,Google Pay,Mobile,Paid Search,2025,2,12,2,14,2025,2,16,4,2
Toys,292.52,4,Google Pay,Mobile,Social,2025,2,12,2,14,2025,2,14,2,2
Electronics,314.99,2,PayPal,Tablet,Email,2025,2,12,2,14,2025,2,16,4,2
Clothing,481.98,3,Credit Card,Tablet,Paid Search,2025,2,12,2,14,2025,2,16,4,2
Home,381.49,2,Debit Card,Mobile,Paid Search,2025,2,12,2,14,2025,2,18,6,2
Beauty,402.36,4,Credit Card,Mobile,Organic,2025,2,12,2,14,2025,2,16,4,2
Clothing,279.76,1,Apple Pay,Tablet,Social,2025,2,12,2,14,2025,2,19,7,2
Beauty,253.97,2,Google Pay,Tablet,Email,2025,2,12,2,14,2025,2,18,6,2
Clothing,169.76,4,Debit Card,Desktop,Email,2025,2,12,2,14,2025,2,13,1,2
Electronics,142.08,5,Credit Card,Mobile,Email,2025,2,12,2,14,2025,2,14,2,2
Clothing,29.2,1,Debit Card,Tablet,Email,2025,2,12,2,14,2025,2,19,7,2
Beauty,366.18,1,Google Pay,Mobile,Paid Search,2025,2,12,2,14,2025,2,18,6,2
Beauty,164.75,4,Credit Card,Mobile,Paid Search,2025,2,12,2,14,2025,2,13,1,2
Home,18.59,2,Debit Card,Mobile,Social,2025,2,12,2,14,2025,2,14,2,2
Electronics,384.02,1,Google Pay,Desktop,Social,2025,2,12,2,14,2025,2,16,4,2
Home,406.46,2,Debit Card,Tablet,Email,2025,2,12,2,14,2025,2,13,1,2
Clothing,243.67,1,Debit Card,Desktop,Email,2025,2,12,2,14,2025,2,17,5,2
Home,15.33,1,Credit Card,Mobile,Email,2025,2,12,2,14,2025,2,13,1,2
Clothing,325.24,1,Credit Card,Mobile,Social,2025,2,12,2,14,2025,2,15,3,2
Electronics,134.86,1,Apple Pay,Desktop,Email,2025,2,12,2,14,2025,2,14,2,2
Books,60.08,2,Apple Pay,Desktop,Social,2025,2,12,2,14,2025,2,19,7,2
Toys,73.5,1,PayPal,Mobile,Social,2025,2,12,2,14,2025,2,19,7,2
Clothing,462.07,2,Credit Card,Desktop,Social,2025,2,13,3,14,2025,2,16,3,2
Clothing,171.36,2,Apple Pay,Desktop,Email,2025,2,13,3,14,2025,2,16,3,2
Electronics,83.46,1,Debit Card,Mobile,Organic,2025,2,13,3,14,2025,2,16,3,2
Books,387.89,1,PayPal,Mobile,Social,2025,2,13,3,14,2025,2,20,7,2
Books,377.74,2,Apple Pay,Mobile,Email,2025,2,13,3,14,2025,2,19,6,2
Toys,287.77,1,Debit Card,Desktop,Social,2025,2,13,3,14,2025,2,18,5,2
Books,403.08,2,Apple Pay,Tablet,Email,2025,2,13,3,14,2025,2,19,6,2
Electronics,89.79,3,PayPal,Mobile,Email,2025,2,13,3,14,2025,2,16,3,2
Home,331.55,2,Google Pay,Mobile,Email,2025,2,13,3,14,2025,2,20,7,2
Electronics,160.17,1,Google Pay,Tablet,Email,2025,2,13,3,14,2025,2,14,1,2
Toys,385.39,5,PayPal,Desktop,Email,2025,2,13,3,14,2025,2,14,1,2
Clothing,224.98,4,PayPal,Mobile,Email,2025,2,13,3,14,2025,2,20,7,2
Home,335.72,1,Credit Card,Desktop,Email,2025,2,13,3,14,2025,2,14,1,2
Clothing,121.56,1,Debit Card,Desktop,Social,2025,2,13,3,14,2025,2,16,3,2
Home,275.02,2,Apple Pay,Mobile,Email,2025,2,13,3,14,2025,2,17,4,2
Electronics,61.84,2,PayPal,Desktop,Social,2025,2,13,3,14,2025,2,14,1,2
Home,88.73,2,Credit Card,Mobile,Email,2025,2,13,3,14,2025,2,18,5,2
Clothing,383.64,1,Google Pay,Desktop,Email,2025,2,13,3,14,2025,2,14,1,2
Books,339.04,3,Debit Card,Desktop,Email,2025,2,13,3,14,2025,2,20,7,2
Beauty,475.14,2,Credit Card,Desktop,Organic,2025,2,13,3,14,2025,2,19,6,2
Toys,299.1,4,Apple Pay,Desktop,Email,2025,2,13,3,14,2025,2,20,7,2
Clothing,296.38,3,PayPal,Tablet,Organic,2025,2,13,3,14,2025,2,16,3,2
Beauty,100.99,1,PayPal,Tablet,Organic,2025,2,13,3,14,2025,2,18,5,2
Beauty,52.75,1,Google Pay,Mobile,Social,2025,2,14,4,14,2025,2,21,7,2
Electronics,60.59,1,PayPal,Desktop,Social,2025,2,14,4,14,2025,2,18,4,2
Books,407.68,4,PayPal,Desktop,Email,2025,2,14,4,14,2025,2,20,6,2
Toys,195.6,4,Debit Card,Tablet,Social,2025,2,14,4,14,2025,2,19,5,2
Books,169.12,3,Apple Pay,Mobile,Email,2025,2,14,4,14,2025,2,18,4,2
Clothing,168.28,1,Debit Card,Tablet,Paid Search,2025,2,14,4,14,2025,2,21,7,2
Home,465.52,2,Google Pay,Tablet,Paid Search,2025,2,14,4,14,2025,2,20,6,2
Electronics,81.8,2,Apple Pay,Desktop,Paid Search,2025,2,14,4,14,2025,2,18,4,2
Toys,352.9,2,Apple Pay,Tablet,Organic,2025,2,14,4,14,2025,2,17,3,2
Electronics,34.87,4,Apple Pay,Desktop,Email,2025,2,14,4,14,2025,2,18,4,2
Toys,71.86,2,Credit Card,Mobile,Email,2025,2,14,4,14,2025,2,17,3,2
Books,96.98,4,Credit Card,Tablet,Paid Search,2025,2,14,4,14,2025,2,16,2,2
Beauty,468.26,1,PayPal,Mobile,Paid Search,2025,2,14,4,14,2025,2,17,3,2
Home,349.75,2,Google Pay,Mobile,Social,2025,2,14,4,14,2025,2,17,3,2
Electronics,462.34,2,Credit Card,Desktop,Organic,2025,2,14,4,14,2025,2,15,1,2
Clothing,87.23,1,Apple Pay,Mobile,Paid Search,2025,2,14,4,14,2025,2,21,7,2
Electronics,62.07,1,Apple Pay,Desktop,Social,2025,2,14,4,14,2025,2,20,6,2
Toys,138.06,1,Google Pay,Mobile,Email,2025,2,14,4,14,2025,2,16,2,2
Clothing,409.09,1,Debit Card,Tablet,Organic,2025,2,14,4,14,2025,2,16,2,2
Toys,148.01,8,Credit Card,Mobile,Email,2025,2,14,4,14,2025,2,17,3,2
Books,252.61,2,Apple Pay,Desktop,Email,2025,2,14,4,14,2025,2,17,3,2
Home,458.16,1,Google Pay,Desktop,Email,2025,2,14,4,14,2025,2,20,6,2
Beauty,302.71,3,PayPal,Tablet,Email,2025,2,14,4,14,2025,2,18,4,2
Clothing,267.55,3,Credit Card,Tablet,Paid Search,2025,2,14,4,14,2025,2,19,5,2
Home,63.86,1,Debit Card,Desktop,Email,2025,2,14,4,14,2025,2,15,1,2
Clothing,274.09,1,Apple Pay,Mobile,Paid Search,2025,2,14,4,14,2025,2,18,4,2
Toys,181.16,2,Apple Pay,Mobile,Email,2025,2,14,4,14,2025,2,17,3,2
Beauty,30.06,2,Debit Card,Desktop,Paid Search,2025,2,14,4,14,2025,2,21,7,2
Toys,346.88,2,PayPal,Mobile,Social,2025,2,14,4,14,2025,2,21,7,2
Beauty,383.41,4,Google Pay,Mobile,Paid Search,2025,2,15,5,14,2025,2,19,4,2
Books,364.68,4,Apple Pay,Desktop,Organic,2025,2,15,5,14,2025,2,20,5,2
Electronics,336.96,2,Google Pay,Desktop,Paid Search,2025,2,15,5,14,2025,2,17,2,2
Books,5.56,2,Debit Card,Tablet,Email,2025,2,15,5,14,2025,2,19,4,2
Beauty,421.62,1,Credit Card,Desktop,Social,2025,2,15,5,14,2025,2,20,5,2
Books,64.12,1,PayPal,Mobile,Paid Search,2025,2,15,5,14,2025,2,19,4,2
Home,393.66,1,PayPal,Tablet,Organic,2025,2,15,5,14,2025,2,17,2,2
Electronics,210.84,2,PayPal,Mobile,Social,2025,2,15,5,14,2025,2,22,7,2
Beauty,335.64,1,Apple Pay,Tablet,Social,2025,2,15,5,14,2025,2,21,6,2
Toys,59.51,4,Debit Card,Tablet,Social,2025,2,15,5,14,2025,2,17,2,2
Electronics,248.33,2,Credit Card,Mobile,Paid Search,2025,2,15,5,14,2025,2,20,5,2
Beauty,477.02,1,PayPal,Desktop,Social,2025,2,15,5,14,2025,2,18,3,2
Clothing,377.08,2,Credit Card,Mobile,Organic,2025,2,15,5,14,2025,2,20,5,2
Toys,52.46,1,Apple Pay,Mobile,Paid Search,2025,2,15,5,14,2025,2,21,6,2
Electronics,443.44,1,Apple Pay,Desktop,Social,2025,2,15,5,14,2025,2,19,4,2
Beauty,97.06,1,Debit Card,Mobile,Organic,2025,2,15,5,14,2025,2,21,6,2
Books,60.04,4,Apple Pay,Mobile,Paid Search,2025,2,15,5,14,2025,2,19,4,2
Beauty,482.78,1,PayPal,Desktop,Paid Search,2025,2,15,5,14,2025,2,19,4,2
Toys,229.94,3,PayPal,Mobile,Email,2025,2,15,5,14,2025,2,17,2,2
Clothing,106.51,2,Apple Pay,Desktop,Email,2025,2,15,5,14,2025,2,19,4,2
Clothing,210.42,2,Apple Pay,Desktop,Email,2025,2,15,5,14,2025,2,20,5,2
Toys,148.34,1,Apple Pay,Tablet,Email,2025,2,15,5,14,2025,2,17,2,2
Electronics,148.74,1,PayPal,Mobile,Paid Search,2025,2,15,5,14,2025,2,22,7,2
Home,166.47,1,Google Pay,Tablet,Paid Search,2025,2,15,5,14,2025,2,19,4,2
Beauty,461.27,3,Credit Card,Desktop,Organic,2025,2,15,5,14,2025,2,18,3,2
Clothing,86.85,2,Debit Card,Mobile,Email,2025,2,15,5,14,2025,2,22,7,2
Clothing,156.47,2,Credit Card,Mobile,Social,2025,2,15,5,14,2025,2,21,6,2
Electronics,218.36,3,Apple Pay,Mobile,Social,2025,2,15,5,14,2025,2,16,1,2
Toys,213.07,1,Apple Pay,Mobile,Email,2025,2,15,5,14,2025,2,18,3,2
Electronics,441.93,3,Apple Pay,Mobile,Social,2025,2,15,5,14,2025,2,20,5,2
Toys,422.43,1,Credit Card,Desktop,Organic,2025,2,15,5,14,2025,2,17,2,2
Electronics,252.64,2,Debit Card,Mobile,Paid Search,2025,2,15,5,14,2025,2,17,2,2
Electronics,391.16,1,Credit Card,Mobile,Organic,2025,2,15,5,14,2025,2,19,4,2
Clothing,126.19,3,Apple Pay,Mobile,Email,2025,2,15,5,14,2025,2,17,2,2
Toys,324.48,2,Apple Pay,Tablet,Social,2025,2,16,6,14,2025,2,22,6,2
Beauty,180.9,4,Debit Card,Mobile,Email,2025,2,16,6,14,2025,2,18,2,2
Home,276.8,1,Google Pay,Mobile,Social,2025,2,16,6,14,2025,2,19,3,2
Electronics,166.47,3,Google Pay,Mobile,Organic,2025,2,16,6,14,2025,2,22,6,2
Toys,242.89,3,PayPal,Tablet,Organic,2025,2,16,6,14,2025,2,17,1,2
Home,242.46,1,PayPal,Mobile,Email,2025,2,16,6,14,2025,2,23,7,2
Home,398.18,2,Apple Pay,Mobile,Email,2025,2,16,6,14,2025,2,19,3,2
Home,489.18,3,Credit Card,Tablet,Paid Search,2025,2,16,6,14,2025,2,21,5,2
Clothing,197.54,1,PayPal,Tablet,Paid Search,2025,2,16,6,14,2025,2,23,7,2
Books,439.14,1,Apple Pay,Desktop,Email,2025,2,16,6,14,2025,2,20,4,2
Home,246.0,1,Debit Card,Mobile,Email,2025,2,16,6,14,2025,2,20,4,2
Books,126.48,2,Google Pay,Tablet,Social,2025,2,16,6,14,2025,2,19,3,2
Home,113.71,4,Debit Card,Mobile,Social,2025,2,16,6,14,2025,2,19,3,2
Beauty,66.82,1,Apple Pay,Mobile,Social,2025,2,16,6,14,2025,2,18,2,2
Books,282.88,1,PayPal,Tablet,Email,2025,2,16,6,14,2025,2,22,6,2
Clothing,464.56,3,Debit Card,Desktop,Paid Search,2025,2,16,6,14,2025,2,20,4,2
Home,339.62,1,Google Pay,Tablet,Paid Search,2025,2,16,6,14,2025,2,19,3,2
Books,285.31,1,Google Pay,Desktop,Paid Search,2025,2,16,6,14,2025,2,18,2,2
Clothing,175.52,1,Debit Card,Desktop,Organic,2025,2,16,6,14,2025,2,17,1,2
Home,35.66,2,Apple Pay,Mobile,Email,2025,2,16,6,14,2025,2,19,3,2
Clothing,209.03,3,Debit Card,Desktop,Email,2025,2,16,6,14,2025,2,19,3,2
Books,481.3,1,PayPal,Mobile,Email,2025,2,16,6,14,2025,2,20,4,2
Home,365.0,1,Google Pay,Tablet,Organic,2025,2,16,6,14,2025,2,22,6,2
Home,392.4,1,Google Pay,Mobile,Paid Search,2025,2,16,6,14,2025,2,23,7,2
Books,192.38,1,PayPal,Mobile,Organic,2025,2,17,0,14,2025,2,21,4,2
Books,358.17,4,Apple Pay,Mobile,Organic,2025,2,17,0,14,2025,2,20,3,2
Beauty,255.92,3,Debit Card,Mobile,Organic,2025,2,17,0,14,2025,2,20,3,2
Electronics,85.01,2,Credit Card,Desktop,Paid Search,2025,2,17,0,14,2025,2,22,5,2
Beauty,430.23,1,Apple Pay,Desktop,Email,2025,2,17,0,14,2025,2,24,7,2
Toys,109.12,3,Apple Pay,Desktop,Organic,2025,2,17,0,14,2025,2,19,2,2
Beauty,96.77,4,Google Pay,Tablet,Social,2025,2,17,0,14,2025,2,22,5,2
Home,207.6,3,Debit Card,Desktop,Email,2025,2,17,0,14,2025,2,21,4,2
Electronics,318.7,1,Credit Card,Mobile,Paid Search,2025,2,17,0,14,2025,2,22,5,2
Books,117.12,1,Credit Card,Tablet,Email,2025,2,17,0,14,2025,2,24,7,2
Electronics,168.98,1,Google Pay,Tablet,Social,2025,2,17,0,14,2025,2,20,3,2
Beauty,257.74,2,PayPal,Tablet,Organic,2025,2,17,0,14,2025,2,19,2,2
Electronics,102.24,1,Google Pay,Tablet,Paid Search,2025,2,17,0,14,2025,2,22,5,2
Home,280.82,1,Debit Card,Mobile,Organic,2025,2,17,0,14,2025,2,23,6,2
Beauty,45.61,3,PayPal,Mobile,Paid Search,2025,2,17,0,14,2025,2,20,3,2
Clothing,427.7,5,Debit Card,Tablet,Organic,2025,2,17,0,14,2025,2,23,6,2
Books,459.03,1,Apple Pay,Tablet,Email,2025,2,17,0,14,2025,2,20,3,2
Clothing,484.91,1,Google Pay,Mobile,Social,2025,2,17,0,14,2025,2,22,5,2
Electronics,346.27,1,PayPal,Tablet,Email,2025,2,17,0,14,2025,2,22,5,2
Electronics,299.22,1,Credit Card,Desktop,Organic,2025,2,17,0,14,2025,2,22,5,2
Clothing,150.87,1,Apple Pay,Mobile,Social,2025,2,17,0,14,2025,2,21,4,2
Home,406.25,1,Google Pay,Mobile,Social,2025,2,17,0,14,2025,2,20,3,2
Books,89.33,1,Debit Card,Desktop,Organic,2025,2,17,0,14,2025,2,18,1,2
Clothing,230.27,5,Debit Card,Desktop,Paid Search,2025,2,17,0,14,2025,2,20,3,2
Electronics,405.42,1,Credit Card,Desktop,Social,2025,2,17,0,14,2025,2,22,5,2
Clothing,118.16,1,Debit Card,Mobile,Email,2025,2,17,0,14,2025,2,22,5,2
Home,329.83,2,Apple Pay,Tablet,Email,2025,2,18,1,14,2025,2,25,7,2
Clothing,387.74,2,Google Pay,Tablet,Paid Search,2025,2,18,1,14,2025,2,25,7,2
Toys,476.61,3,PayPal,Mobile,Social,2025,2,18,1,14,2025,2,21,3,2
Books,368.93,2,Credit Card,Mobile,Social,2025,2,18,1,14,2025,2,22,4,2
Beauty,119.05,3,Google Pay,Tablet,Email,2025,2,18,1,14,2025,2,21,3,2
Books,15.93,2,PayPal,Tablet,Paid Search,2025,2,18,1,14,2025,2,24,6,2
Home,274.64,2,Credit Card,Desktop,Email,2025,2,18,1,14,2025,2,23,5,2
Beauty,468.86,2,Credit Card,Tablet,Organic,2025,2,18,1,14,2025,2,23,5,2
Clothing,107.9,1,Debit Card,Tablet,Paid Search,2025,2,18,1,14,2025,2,24,6,2
Toys,449.11,5,Google Pay,Desktop,Email,2025,2,18,1,14,2025,2,22,4,2
Electronics,7.44,2,Credit Card,Mobile,Email,2025,2,18,1,14,2025,2,25,7,2
Clothing,319.41,1,PayPal,Mobile,Social,2025,2,18,1,14,2025,2,22,4,2
Toys,54.43,2,Apple Pay,Tablet,Email,2025,2,18,1,14,2025,2,23,5,2
Home,10.06,4,Google Pay,Tablet,Paid Search,2025,2,18,1,14,2025,2,19,1,2
Home,425.12,2,Debit Card,Mobile,Organic,2025,2,18,1,14,2025,2,21,3,2
Books,462.51,2,Google Pay,Desktop,Paid Search,2025,2,18,1,14,2025,2,19,1,2
Beauty,232.94,2,Google Pay,Tablet,Social,2025,2,18,1,14,2025,2,23,5,2
Beauty,256.73,1,Debit Card,Tablet,Organic,2025,2,18,1,14,2025,2,23,5,2
Beauty,276.01,3,Google Pay,Tablet,Organic,2025,2,18,1,14,2025,2,22,4,2
Books,32.54,3,Debit Card,Mobile,Social,2025,2,18,1,14,2025,2,20,2,2
Books,40.17,3,Credit Card,Desktop,Email,2025,2,18,1,14,2025,2,23,5,2
Books,491.38,4,Apple Pay,Mobile,Email,2025,2,18,1,14,2025,2,25,7,2
Electronics,79.0,2,Debit Card,Mobile,Paid Search,2025,2,18,1,14,2025,2,25,7,2
Home,119.64,2,Credit Card,Mobile,Email,2025,2,18,1,14,2025,2,21,3,2
Electronics,231.59,4,Debit Card,Mobile,Social,2025,2,18,1,14,2025,2,23,5,2
Home,99.75,1,PayPal,Desktop,Paid Search,2025,2,18,1,14,2025,2,20,2,2
Home,470.74,2,Google Pay,Desktop,Paid Search,2025,2,18,1,14,2025,2,23,5,2
Home,72.85,2,Debit Card,Tablet,Organic,2025,2,18,1,14,2025,2,19,1,2
Home,213.46,2,Debit Card,Desktop,Paid Search,2025,2,18,1,14,2025,2,19,1,2
Beauty,107.01,1,Apple Pay,Tablet,Paid Search,2025,2,18,1,14,2025,2,19,1,2
Beauty,93.84,4,Apple Pay,Mobile,Social,2025,2,18,1,14,2025,2,23,5,2
Books,230.21,3,Google Pay,Desktop,Social,2025,2,18,1,14,2025,2,21,3,2
Electronics,186.24,2,Google Pay,Tablet,Organic,2025,2,18,1,14,2025,2,20,2,2
Beauty,386.03,4,PayPal,Tablet,Organic,2025,2,18,1,14,2025,2,25,7,2
Books,152.64,2,PayPal,Mobile,Paid Search,2025,2,19,2,14,2025,2,24,5,2
Clothing,211.73,3,PayPal,Tablet,Organic,2025,2,19,2,14,2025,2,24,5,2
Books,187.41,2,Apple Pay,Desktop,Organic,2025,2,19,2,14,2025,2,24,5,2
Beauty,458.32,1,Credit Card,Tablet,Organic,2025,2,19,2,14,2025,2,21,2,2
Toys,293.51,3,Debit Card,Tablet,Social,2025,2,19,2,14,2025,2,22,3,2
Clothing,248.85,3,Apple Pay,Desktop,Organic,2025,2,19,2,14,2025,2,25,6,2
Electronics,171.02,3,Credit Card,Mobile,Social,2025,2,19,2,14,2025,2,26,7,2
Books,422.94,1,Debit Card,Tablet,Organic,2025,2,19,2,14,2025,2,25,6,2
Clothing,134.71,1,PayPal,Desktop,Organic,2025,2,19,2,14,2025,2,26,7,2
Beauty,421.33,1,Debit Card,Tablet,Organic,2025,2,19,2,14,2025,2,24,5,2
Books,329.84,1,Google Pay,Mobile,Social,2025,2,19,2,14,2025,2,21,2,2
Electronics,96.07,1,Credit Card,Desktop,Social,2025,2,19,2,14,2025,2,24,5,2
Clothing,142.66,1,Apple Pay,Desktop,Email,2025,2,19,2,14,2025,2,22,3,2
Home,90.98,1,Credit Card,Tablet,Email,2025,2,19,2,14,2025,2,22,3,2
Books,281.77,3,PayPal,Tablet,Email,2025,2,19,2,14,2025,2,25,6,2
Toys,165.47,3,Apple Pay,Mobile,Social,2025,2,19,2,14,2025,2,22,3,2
Beauty,95.73,2,PayPal,Desktop,Paid Search,2025,2,19,2,14,2025,2,22,3,2
Toys,7.18,1,Debit Card,Mobile,Social,2025,2,19,2,14,2025,2,24,5,2
Beauty,72.47,1,PayPal,Tablet,Paid Search,2025,2,19,2,14,2025,2,21,2,2
Toys,332.92,1,Apple Pay,Mobile,Email,2025,2,19,2,14,2025,2,21,2,2
Home,59.13,3,Debit Card,Desktop,Email,2025,2,19,2,14,2025,2,26,7,2
Toys,257.35,1,Debit Card,Mobile,Paid Search,2025,2,19,2,14,2025,2,24,5,2
Toys,255.74,2,PayPal,Desktop,Organic,2025,2,19,2,14,2025,2,21,2,2
Toys,180.04,3,Apple Pay,Desktop,Email,2025,2,19,2,14,2025,2,21,2,2
Home,142.15,2,PayPal,Tablet,Paid Search,2025,2,19,2,14,2025,2,24,5,2
Electronics,222.53,1,Google Pay,Tablet,Organic,2025,2,19,2,14,2025,2,25,6,2
Clothing,254.92,4,Debit Card,Mobile,Social,2025,2,20,3,14,2025,2,23,3,2
